cluster_id,cluster_size,n_supermarkets,supermarkets_present,category,match_type,known_brand,tier_type,unit_value,unit_type,pack_quantity,core_product_name_consensus,avg_pairwise_score,min_pairwise_score
1755,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Dolmio,,499.5,g,,Bolognese Smooth Tomato Pasta Sauce,1.0,1.0
1756,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Dolmio,,500.0,g,,Lasagne Red Tomato Sauce,1.0,1.0
1757,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Heinz,,349.925,g,,Bolognese Pasta Sauce,0.9019597457627119,0.8687499999999999
1758,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Loyd Grossman,,350.0,g,,Korma Sauce,0.8102979331618171,0.7583333333333334
1759,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Loyd Grossman,,350.0,g,,Tikka Masal…,0.8285523510971787,0.74
1760,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,own_brand,,standard,504.025,g,,Tikka Masala Sauce,0.8816454545454546,0.8365
1761,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Blue Dragon,,149.8,ml,,Fish Sauce,1.0,1.0
1762,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Amoy,,150.2,ml,,Dark Soy Sauce,0.9673913043478262,0.9347826086956521
1763,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Amoy,,150.2,ml,,Light Soy Sauce,0.9624999999999999,0.9249999999999999
1764,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Old El Paso,,34.925,g,,Smoky Bbq Fajita Seasoning Mx,0.9218919303838349,0.8335435056746531
1765,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Old El Paso,,39.05,g,,Mild Chilli Seasoning Mix,0.8564618985168194,0.7721936903888481
1766,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Old El Paso,,30.0,g,,Roasted Tomato and Pe…,0.8252652221315626,0.7827692307692309
1767,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Loyd Grossman,,661.15,g,,Tomato and Basil Sauce,0.9397073170731707,0.8794146341463415
1768,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Loyd Grossman,,661.15,g,,Tomato and Chilli Sauce,0.9421735241502683,0.8843470483005366
1769,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,own_brand,,standard,150.2,ml,,Dark Soy Sauce,1.0,1.0
1770,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,own_brand,,standard,150.2,ml,,Light Soy Sauce,1.0,1.0
1771,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Kikkoman,,250.0,ml,,Tamari Soy Sauce,1.0,1.0
1772,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Dolmio,,149.8,g,,Stir In Carbonara Pasta Sauce,,
1773,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Dolmio,,149.8,g,,Stir In Carbonara Pasta Sauce,0.9414889336016097,0.8829778672032194
1774,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Dolmio,,149.8,g,,Stir In Pasta Sauce Bacon and Tomato,0.8641562763288017,0.7810714285714284
1775,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Heinz,,349.925,g,,Tomato and Chilli,0.9413043478260871,0.8826086956521739
1776,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Dolmio,,490.2,g,,Pasta Bake Carbonara Pasta Sauce,0.8339460784313725,0.7509191176470587
1777,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Dolmio,,494.5,g,,Pasta Bake Carbonara Pasta Sauce,0.8339460784313725,0.7509191176470587
1778,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Dolmio,,500.0,g,,Pasta Bake Tomato…,0.9061111111111111,0.8122222222222223
1779,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Heinz,,349.925,g,,Tomato Mascarpone and G…,0.8747769621682664,0.7473320158102768
1780,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Heinz,,349.925,g,,Cherry Tomato and Basil Pasta Sauce,0.9277227096020653,0.9066649642492339
1781,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,own_brand,,standard,120.0,g,,Chow Mein Stir-Fry Sauce,1.0,1.0
1782,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,The Spice Tailor,,300.0,g,,Classic Butter…,0.819754554507527,0.7635593220338983
1783,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Dolmio,,401.2,g,,Intensify Fiery Sun-Ripened…,0.8671025910364145,0.76875
1784,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Blue Dragon,,120.15,g,,Oyster and Spring…,0.9140909090909091,0.8281818181818181
1785,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,own_brand,,standard,120.1,g,,Sweet and Sour Stir-Fry Sauce,1.0,1.0
1786,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,own_brand,,standard,120.1,g,,Black Bean Stir-Fry Sauce,1.0,1.0
1787,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Dolmio,,401.2,g,,"Intensify Spicy Red Pepper, Pa…",0.857250198330605,0.7449705215419501
1788,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Al'Fez,,410.0,g,,Shawarma Wrap Kit,0.9157140507760303,0.8172222222222222
1789,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Old El Paso,,435.675,g,,Refried Beans,0.9470588235294116,0.8941176470588235
1790,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Old El Paso,,215.325,g,,Slice Green Jalapenos,0.9309451150764417,0.8621848739495797
1791,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Old El Paso,,238.975,g,,Squeezy Chunky Salsa,0.8401575875105287,0.772420814479638
1792,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Old El Paso,,239.425,g,,Squeezy Guacamole,0.8325291239925386,0.7980519480519481
1793,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Old El Paso,,225.95,g,,Mild Salsa,0.8171365864541063,0.7593023255813953
1794,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Old El Paso,,326.225,g,8.0,Regular Soft Flour Tortilla Wraps,0.8449993716660026,0.831503198294243
1795,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Patak'S,,210.65,g,,Mango Chutney,0.9212500000000001,0.8425
1796,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Sacla,,190.35,g,,Basil Pesto,0.8533333333333335,0.7800000000000001
1797,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Sacla,,190.1,g,,Basil Pesto,1.0,1.0
1798,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Sacla,,190.35,g,,Sun Dried Tom Pesto,0.9529616724738675,0.9059233449477353
1799,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Sacla,,190.05,g,,Tomato Pesto,0.871629759129759,0.8200000000000001
1800,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Sacla,,190.35,g,,Chilli Pesto,0.93,0.8599999999999999
1801,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Loyd Grossman,,219.8,g,2.0,Flame Baked Pizza Bases,0.9854166666666667,0.9708333333333334
1802,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Yutaka,,11.0,g,5.0,Sushi Nori,0.8796511627906977,0.7593023255813953
1803,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Yutaka,,500.0,g,,Sushi Rice,1.0,1.0
1804,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Itsu,,105.05,g,5.0,Miso Easy Traditional,0.939380250954719,0.925531914893617
1805,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,own_brand,,standard,500.0,g,,Cous Cous,0.9146551724137932,0.8293103448275863
1806,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Dead Man'S Fingers,,329.475,ml,,Spiced Rum and Cola,0.9824999999999999,0.9649999999999999
1807,4,4,ASDA|Morrisons|Sains|Tesco,free-from,branded,Warburtons,,398.85,g,,Tiger Bloomer,0.8683710407239819,0.7787330316742082
1808,4,4,ASDA|Morrisons|Sains|Tesco,free-from,unbranded,,,327.55,g,,The Coconut Collaborative Little Choc Pots,1.0,1.0
1809,4,4,ASDA|Morrisons|Sains|Tesco,free-from,unbranded,,,307.275,g,,Coconut Collaborative Natural Coconut Yogurt,0.8900617824204781,0.8258928571428572
1810,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Schar,,60.05,g,,Pretzels,1.0,1.0
1811,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Grace,,84.85,g,,Sweet Plantain Chips,0.8428816278284362,0.7613829787234042
1812,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Grace,,84.925,g,,Green Plantain Chips,0.8708911398532205,0.7513549682167948
1813,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Nomo,,37.975,g,,Caramel Filled Chocolate Bar,0.8709964157706093,0.7552688172043011
1814,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Nomo,,37.975,g,,Chocolate Bar,0.8233918128654971,0.7578947368421053
1815,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,unbranded,,,35.0,g,,Moo Free Choccy Rocks Moofreesas,0.8608500576966833,0.7922794117647058
1816,4,4,ASDA|Morrisons|Sains|Tesco,fresh_food,own_brand,,standard,399.95,g,,Spaghetti Carbonara,0.9522727272727272,0.9045454545454545
1817,4,4,ASDA|Morrisons|Sains|Tesco,fresh_food,own_brand,,standard,399.95,g,,Spaghetti and Meatballs,0.9273809523809525,0.8547619047619048
1818,4,4,ASDA|Morrisons|Sains|Tesco,fresh_food,own_brand,,standard,399.725,g,,Cumberland Pie,0.9452702702702704,0.8905405405405407
1819,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,own_brand,,standard,393.275,g,,Chicken In White Sauce,0.9154466501240694,0.8308933002481389
1820,4,4,ASDA|Morrisons|Sains|Tesco,fresh_food,own_brand,,standard,399.95,g,,Spinach and Ricotta Cannelloni,0.9319767441860464,0.863953488372093
1821,4,4,ASDA|Morrisons|Sains|Tesco,fresh_food,own_brand,,standard,399.95,g,,Chicken and Mus…,0.8321956773663662,0.7707051282051283
1822,4,4,ASDA|Morrisons|Sains|Tesco,fresh_food,own_brand,,standard,601.7,g,,Carrot and Coriander Soup,0.9466101694915254,0.8932203389830509
1823,4,4,ASDA|Morrisons|Sains|Tesco,fresh_food,unbranded,,,561.05,g,,Yorkshire Provender Thai Green Chicken Soup,0.8818832391713748,0.8228248587570621
1824,4,4,ASDA|Morrisons|Sains|Tesco,fresh_food,branded,Cauldron,,276.075,g,6.0,Lincolnshire Sausages,0.9451161616161615,0.9093333333333333
1825,4,4,ASDA|Morrisons|Sains|Tesco,fresh_food,branded,Quorn,,180.0,g,,Sweet Chilli Bites,1.0,1.0
1826,4,4,ASDA|Morrisons|Sains|Tesco,fresh_food,branded,Mccain,,301.475,g,,Shake Shake Sea Salt and Cra…,0.8412287322314654,0.7315061058344641
1827,4,4,ASDA|Morrisons|Sains|Tesco,fresh_food,branded,Pukka,,211.20000000000002,g,,Cheese and Bacon Pie,0.8887462558836114,0.8331193838254172
1828,4,4,ASDA|Morrisons|Sains|Tesco,fresh_food,unbranded,,,270.925,g,,Pieminister Moo and Blue Pie,0.9090918989792581,0.7714936463372007
1829,4,4,ASDA|Morrisons|Sains|Tesco,fresh_food,unbranded,,,269.675,g,,Pieminister Moo Pie,0.800832858948859,0.7317160548429898
1830,4,4,ASDA|Morrisons|Sains|Tesco,fresh_food,branded,Pukka,,169.725,g,,All Day Breakfast Slice,1.0,1.0
1831,4,4,ASDA|Morrisons|Sains|Tesco,fresh_food,branded,Pukka,,528.0666666666667,g,,Chicken and Chorizo,0.8956818181818181,0.8609090909090908
1832,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Bonne Maman,,274.75,g,,Chocolate and Orange Spread,1.0,1.0
1833,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Kinder Bueno,,156.15,g,4.0,White Chocolate Bars Multipack,0.8298621918621919,0.7867983367983368
1834,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Nutella,,349.925,g,,Hazelnut Chocolate Spread,0.934320987654321,0.9014814814814814
1835,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Haribo,,150.3,g,,Funtasia,0.8267687867687868,0.7557142857142858
1836,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Haribo,,175.55,g,,Tangfastics,0.8456998592484841,0.7914634146341464
1837,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,own_brand,,standard,399.85,g,,Duo Chocolate Spread,0.8912820512820513,0.8369230769230769
1838,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Haribo,,175.65,g,,Sour Sparks,1.0,1.0
1839,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Haribo,,175.55,g,,Starmix,0.91625,0.91625
1840,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Haribo,,150.3,g,,Fruitilicious,0.8564688054691806,0.81
1841,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Bonne Maman,,250.0,g,,Hazelnut Chocolate Spread,0.9517241379310345,0.9034482758620688
1842,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Aero,,87.65,g,4.0,Milk Chocolate,0.8361247172690526,0.7993333333333333
1843,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Cadbury,,290.05,g,,Roses Chocolate Box,0.8748267797739825,0.7933910306845003
1844,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Cadbury,,290.05,g,,Heroes Chocolate Box,0.8736152073361375,0.786046511627907
1845,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Quality Street,,220.3,g,,Chocolate Box,0.9228571428571429,0.8842857142857143
1846,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Aero,,91.5,g,,Melts Milk Chocolate Sharing Bag,0.8487344150281585,0.750909090909091
1847,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,own_brand,,standard,195.25,g,,Jelly Beans,0.8817239375081423,0.8554054054054054
1848,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Milkybar,,80.025,g,,White Chocolate Mini Eggs,0.9035053531787783,0.864516129032258
1849,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,unbranded,,,160.325,g,,Fruittella Duo Stix,0.8627681185417695,0.7852941176470588
1850,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,unbranded,,,140.0,g,,Candy Kittens Wild Strawberry,1.0,1.0
1851,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,After Eight,,300.0,g,,Dark Mint Chocolate Box,0.8781821709885039,0.7711111111111112
1852,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Rowntree'S,,150.0,g,,Jelly Tots Bag,0.8282214271516596,0.7306666666666667
1853,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Bonne Maman,,274.75,g,,Caramelised Apple Spread,1.0,1.0
1854,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Rowntree'S,,140.1,g,,Randoms Juicer…,0.8645833333333334,0.7291666666666665
1855,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Terry'S,,123.625,g,,Milk Chocolate Orange,0.9297297297297297,0.8594594594594593
1856,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Terry'S,,133.225,g,,Dark Chocolate Orange,0.930448087431694,0.895672131147541
1857,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Terry'S,,140.5,g,,Chocolate Orange Bar,0.8796171956749216,0.8258196721311475
1858,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Rowntree'S,,115.2,g,,Safari Mix Sweets Sharing Bag,0.8465466065632465,0.7582312925170067
1859,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Rowntree'S,,115.2,g,,Safari Mix Sweets Sharing Bag,0.8388208616780045,0.7582312925170067
1860,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Haribo,,175.55,g,,Jelly Babies Double Trouble,0.9104723600819137,0.8815384615384614
1861,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Yorkie,,114.75,g,3.0,Milk Chocolate Bar Multipack,0.9343670189459662,0.888676236044657
1862,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Yorkie,,44.03333333333333,g,7.0,Raisin and Biscuit,0.8610445350241546,0.8232323232323231
1863,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,unbranded,,,147.05,g,3.0,Fry's Chocolate Cream,0.8700582069003122,0.8266081871345029
1864,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,unbranded,,,152.7,g,3.0,Fry's Turkish Delight,0.9006521863281786,0.8363636363636364
1865,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,unbranded,,,103.25,g,,M and M's Crispy Chocolate Pouch,1.0,1.0
1866,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,unbranded,,,179.8,g,,Tony's Chocolonely Milk Chocolate,0.9044176706827308,0.8566265060240963
1867,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,unbranded,,,179.975,g,,Tony's Chocolonely Milk Crispy Wafer,1.0,1.0
1868,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,unbranded,,,179.8,g,,Tony's Chocolonely Mi…,0.8460412418906393,0.7566265060240963
1869,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,unbranded,,,179.8,g,,Tony's Chocolonely Fairtr…,0.8099429793300071,0.7198859586600143
1870,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,unbranded,,,179.8,g,,Tony's Chocolonely Fairtrad…,0.7856670126197675,0.7166666666666668
1871,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,unbranded,,,179.8,g,,Tony's Milk Chocolate Salted Caramel,0.7776991150442477,0.7776991150442477
1872,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Cadbury,,90.0,g,,Darkmilk Chocolate Bar,1.0,1.0
1873,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Ritter Sport,,100.0,g,,Orange,0.837104412104412,0.7576923076923077
1874,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Toblerone,,179.925,g,,Truffles,0.8414387464387465,0.7857549857549858
1875,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Galaxy,,168.15,g,4.0,Smooth Milk Chocolate Snack…,0.84135158367218,0.7372549019607844
1876,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Cadbury,,151.8,g,4.0,Wispa Gold Chocolate Bars,0.8584713203051182,0.7828092243186584
1877,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Cadbury,,151.75,g,4.0,Picnic Chocolate Bar,0.93,0.8599999999999999
1878,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Cadbury,,150.675,g,4.0,Boost Chocolate Bars,0.8066202839787745,0.7828092243186584
1879,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Milkybar,,72.725,g,6.0,White Chocolate Bar,0.8505912452700378,0.7605392156862745
1880,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Cadbury,,102.025,g,4.0,Flake Chocolate Bar,0.9270833333333334,0.8541666666666665
1881,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Toblerone,,359.8,g,,Milk Chocolate Bar,0.8823541537827251,0.7662337662337662
1882,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Lindt,,37.75,g,,Lindor Milk Chocolate,0.8538633103577112,0.7658424381828637
1883,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Cadbury,,214.075,g,9.5,Twirl Chocolate Bars,0.9094264175026425,0.8351648351648351
1884,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Cadbury,,214.5,g,9.75,Wispa Chocolate Bars,1.0,1.0
1885,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Smarties,,104.95,g,,Milk Chocolate Sharing Bag,0.9260015117157975,0.852003023431595
1886,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,unbranded,,,125.0,g,,M and M's Milk Chocolate Bites Pouch Bag,1.0,1.0
1887,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,unbranded,,,125.0,g,,M and M's Peanut Chocolate Pouch Bag,0.8747795011953018,0.8107709414381025
1888,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,unbranded,,,90.05,g,,Green and Black's smooth…,0.9185185185185185,0.8777777777777778
1889,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,unbranded,,,90.05,g,,Green and Black's Milk…,0.8312547079963056,0.7247619047619047
1890,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Lindt,,200.0,g,,Gold Bunny Milk Chocolate,0.8610622352557836,0.7915933528836754
1891,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Lindt,,200.0,g,,Gold Bunny Milk Chocolate,1.0,1.0
1892,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Lindt,,200.125,g,,Lindor Double Chocolate,1.0,1.0
1893,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Lindt,,200.0,g,,Lindor Salted Caramel,0.961111111111111,0.961111111111111
1894,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Lindt,,198.775,g,,Milk Chocolate Gold Bunny,0.9171397616468039,0.9171397616468039
1895,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Lindt,,198.725,g,,LINDOR EXTRA DARK,0.8257952929005561,0.8184210526315789
1896,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Lindt,,200.0,g,,Lindor Extra Dark,0.8214137214137214,0.8214137214137214
1897,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Lindt,,333.0,g,,Lindor Assorted Egg,0.8201288116953751,0.7632950022114109
1898,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Lindt,,329.65,g,,Assorted Dark Blue Shell Egg,0.8581351910747639,0.7940481599273058
1899,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Lindt,,336.15,g,,Lindor Milk Chocolate Truffles Box,0.7846936953728719,0.7606837606837605
1900,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Lindt,,200.0,g,,Lindor White Chocolate Truffles,0.9471707959022725,0.9194438765078715
1901,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Cadbury,,135.025,g,4.0,Dairy Milk Chocolate Bars,0.8606835389523042,0.7896825396825398
1902,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Cadbury,,129.5,g,4.0,Dairy Milk Chocolat…,0.9137777777777778,0.8706666666666667
1903,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Cadbury,,133.5,g,4.0,Crunchie Chocolat…,0.8001725623194549,0.7554479418886199
1904,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Cadbury,,148.15,g,4.0,Dairy Milk Caramel Chocol…,0.8355873666078025,0.7293706293706292
1905,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Cadbury,,180.1,g,,Bournville Dark Chocolate Bar,0.9275757575757576,0.8551515151515151
1906,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Milkybar,,88.225,g,,White Chocolate Sharing Bar,1.0,1.0
1907,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Milkybar,,86.925,g,,White Chocolate Sharing Block Bar,0.9008210180623974,0.9008210180623974
1908,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Milkybar,,88.475,g,,White Chocolate Gian…,0.897560975609756,0.897560975609756
1909,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Munchies,,104.1,g,,Chocolate Sharing Pouch,0.8646710785556526,0.813970588235294
1910,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Cadbury,,110.0,g,,Crunchie Rocks Chocolate Bag,0.9445257611241217,0.8890515222482435
1911,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Ferrero Rocher,,90.05,g,,Hazelnut Dark Chocolate Bar,0.9364971751412429,0.9047457627118642
1912,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Maltesers,,175.1,g,,Milk Chocolate and Hone…,0.7809165106263862,0.7165957446808511
1913,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Ferrero Rocher,,90.05,g,,White Chocolate and Hazelnut Bar,0.9280602636534839,0.8561205273069679
1914,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Cadbury,,110.0,g,,White Giant Buttons Chocolate Bag,1.0,1.0
1915,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Cadbury,,108.775,g,,dairy milk chocolate buttons twisted,0.9040399349895518,0.8080798699791037
1916,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Cadbury,,107.525,g,,Darkmilk Chocolate Giant Buttons Bag,0.8591477281101545,0.7824981844589687
1917,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Cadbury,,106.3,g,,Darkmilk Giant Buttons Bag,0.8687294272547728,0.8687294272547728
1918,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,unbranded,,,216.55,g,,M and M's Crispy Milk Chocolate Bag,0.9032107329735413,0.7883491461100569
1919,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,unbranded,,,219.3,g,,M and M's Crispy Milk Chocolate Bites,0.8592327365728901,0.7888491048593351
1920,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,unbranded,,,219.825,g,,M and M's Chocolate More To Share Pouch,0.8706019548055717,0.7858220211161387
1921,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Galaxy,,110.025,g,,Smooth Mint,0.8385312811084012,0.7857142857142858
1922,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Kinder Bueno,,172.175,g,4.0,Hazelnuts and Milk Chocolate Bars x,0.8778040254262293,0.7991452991452991
1923,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Kinder,,126.0,g,6.0,Snack Bars,0.8797540374210069,0.7545454545454546
1924,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Cadbury,,89.95,g,5.0,Dairy Milk Freddo Choco…,0.8894744719701911,0.8359375
